months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,age_group,Contract Years,total_premiums_paid,net_value_of_customer,annual_net_value_of_customer,total_net_value_of_customer,policy_bind_year,incident_year,incident_month,incident_day,incident_day_of_week,claim_to_premium_ratio,premium_per_year,contract_value_of_customer,fraudulent_claim_amount
151,37,898573,1992-08-07,IN,500/1000,1000,1728.56,0,617947,FEMALE,Masters,farming-fishing,dancing,own-child,54000,0,2015-02-08,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbrook,6429 4th Hwy,0,1,YES,1,1,Unknown,38830.0,3530.0,3530.0,31770,Suburu,Legacy,1999,N,35-45,12.583333333333334,21751.046666666665,-17078.953333333335,-17078.953333333335,-17078.953333333335,1992,2015,2,8,6,1.7852014477770726,137.36900662251654,21751.046666666665,0.0
249,43,547802,2013-09-03,IL,250/500,1000,1518.46,0,606238,FEMALE,MD,armed-forces,cross-fit,own-child,0,0,2015-01-26,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,2201 4th Lane,16,1,Unknown,0,0,YES,53500.0,5350.0,5350.0,42800,Saab,92x,2015,N,35-45,20.75,31508.045000000002,-21991.954999999998,-21991.954999999998,-21991.954999999998,2013,2015,1,26,0,1.697979039956303,73.17879518072289,31508.045000000002,0.0
177,38,600845,2012-01-05,IL,100/300,2000,1540.19,0,463842,FEMALE,College,adm-clerical,skydiving,other-relative,0,-74500,2015-02-01,Single Vehicle Collision,Front Collision,Major Damage,Other,VA,Columbus,5506 Best St,20,1,YES,2,0,NO,73700.0,7370.0,7370.0,58960,Chevrolet,Silverado,2001,Y,35-45,14.75,22717.802499999998,-50982.1975,-50982.1975,-50982.1975,2012,2015,2,1,6,3.2441518056158825,104.41966101694915,22717.8025,73700.0
190,40,390381,2007-01-27,OH,500/1000,2000,965.21,0,610354,FEMALE,JD,exec-managerial,camping,other-relative,36900,-53700,2015-02-02,Parked Car,Unknown,Trivial Damage,None,SC,Hillsdale,8404 Embaracadero St,10,1,Unknown,2,1,YES,6300.0,630.0,630.0,5040,Nissan,Ultima,2001,N,35-45,15.833333333333334,15282.491666666667,8982.491666666667,8982.491666666667,8982.491666666667,2007,2015,2,2,0,0.41223644268304854,60.96063157894737,15282.491666666669,0.0
174,36,629918,2005-10-14,IL,100/300,2000,1278.75,0,461328,FEMALE,College,tech-support,paintball,own-child,53200,-53800,2015-02-06,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Riverwood,2117 Lincoln Hwy,21,3,Unknown,2,2,NO,65400.0,10900.0,10900.0,43600,Dodge,RAM,2012,N,35-45,14.5,18541.875,-46858.125,-46858.125,-46858.125,2005,2015,2,6,4,3.5271513803215693,88.1896551724138,18541.875,0.0
95,28,208298,1990-11-03,OH,250/500,1000,773.99,0,458727,MALE,Associate,armed-forces,board-games,other-relative,0,-70300,2015-01-01,Vehicle Theft,Unknown,Trivial Damage,None,PA,Springfield,6359 MLK Ridge,3,1,YES,1,2,NO,3200.0,640.0,320.0,2240,Mercedes,E400,2014,N,25-35,7.916666666666667,6127.420833333334,2927.4208333333336,2927.4208333333336,2927.4208333333336,1990,2015,1,1,3,0.5222425694334416,97.76715789473684,6127.420833333334,0.0
371,51,513099,2005-10-15,IN,500/1000,1000,1532.47,0,452587,FEMALE,Associate,tech-support,golf,other-relative,60300,-24700,2015-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Arlington,9751 Sky Ridge,7,1,YES,0,3,YES,75400.0,7540.0,15080.0,52780,Dodge,RAM,2012,Y,45-55,30.916666666666668,47378.864166666666,-28021.135833333334,-28021.135833333334,-28021.135833333334,2005,2015,1,19,0,1.5914269226624382,49.5677628032345,47378.864166666666,75400.0
2,28,184938,1999-05-22,IL,250/500,1000,1340.56,0,433184,FEMALE,JD,machine-op-inspct,golf,not-in-family,0,0,2015-01-17,Single Vehicle Collision,Side Collision,Minor Damage,Fire,NY,Northbend,9020 Elm Ave,19,1,YES,0,2,YES,58140.0,6460.0,6460.0,45220,Saab,92x,2008,N,25-35,0.16666666666666666,223.42666666666665,-57916.573333333334,-57916.573333333334,-57916.573333333334,1999,2015,1,17,5,260.21960971534287,8043.36,223.42666666666665,0.0
269,44,187775,2002-12-21,OH,100/300,500,1297.75,4000000,451280,FEMALE,JD,other-service,chess,own-child,0,-41400,2015-02-01,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Columbus,1830 Sky St,15,3,Unknown,0,1,Unknown,98670.0,15180.0,15180.0,68310,Chevrolet,Tahoe,2010,Y,35-45,22.416666666666668,29091.229166666664,-69578.77083333334,-69578.77083333334,-69578.77083333334,2002,2015,2,1,6,3.391743931984082,57.89219330855018,29091.229166666668,98670.0
101,27,326322,2007-02-10,IL,250/500,1000,433.33,0,603269,MALE,Masters,machine-op-inspct,golf,other-relative,25900,0,2015-01-02,Parked Car,Unknown,Minor Damage,None,SC,Hillsdale,6067 Weaver Ridge,7,1,Unknown,0,3,NO,5900.0,1180.0,590.0,4130,Mercedes,E400,2009,N,25-35,8.416666666666666,3647.1941666666667,-2252.8058333333333,-2252.8058333333333,-2252.8058333333333,2007,2015,1,2,4,1.6176819029605636,51.484752475247525,3647.194166666666,0.0
94,30,146138,2002-03-01,IN,250/500,2000,1025.54,0,442632,FEMALE,High School,armed-forces,paintball,other-relative,0,-52600,2015-02-20,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NC,Arlington,1840 Embaracadero Ave,19,1,Unknown,1,3,YES,64100.0,6410.0,6410.0,51280,Chevrolet,Malibu,2001,N,25-35,7.833333333333333,8033.396666666666,-56066.60333333333,-56066.60333333333,-56066.60333333333,2002,2015,2,20,4,7.9791902055543975,130.92,8033.396666666666,0.0
117,28,336047,2003-04-21,OH,250/500,500,1264.77,0,447300,FEMALE,Associate,transport-moving,yachting,unmarried,47500,-32500,2015-02-05,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Springfield,4058 Tree Drive,13,2,YES,0,1,Unknown,55440.0,5040.0,10080.0,40320,Suburu,Forrestor,2009,Y,25-35,9.75,12331.5075,-43108.4925,-43108.4925,-43108.4925,2003,2015,2,5,3,4.495800695900319,129.72,12331.5075,55440.0
111,27,532330,2002-09-22,OH,250/500,500,1459.97,5000000,441783,MALE,MD,sales,yachting,other-relative,0,0,2015-02-27,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,Northbend,4983 MLK Ridge,2,3,NO,1,2,NO,80850.0,7350.0,14700.0,58800,Ford,F150,2011,Y,25-35,9.25,13504.722500000002,-67345.2775,-67345.2775,-67345.2775,2002,2015,2,27,4,5.986794619437755,157.8345945945946,13504.7225,80850.0
242,40,118137,1998-02-10,OH,100/300,500,1238.65,0,468702,FEMALE,High School,transport-moving,bungie-jumping,husband,0,-44600,2015-01-27,Vehicle Theft,Unknown,Trivial Damage,Police,WV,Springfield,9744 Texas Drive,5,1,YES,1,1,NO,7480.0,680.0,680.0,6120,Saab,95,1998,N,35-45,20.166666666666668,24979.44166666667,17499.44166666667,17499.44166666667,17499.44166666667,1998,2015,1,27,1,0.29944624462849945,61.420661157024796,24979.44166666667,0.0
440,61,212674,1992-09-01,OH,250/500,500,1050.76,0,467942,MALE,PhD,transport-moving,movies,wife,41500,-70200,2015-01-26,Single Vehicle Collision,Side Collision,Major Damage,Fire,OH,Riverwood,8821 Elm St,21,1,Unknown,2,3,NO,53640.0,5960.0,5960.0,41720,Nissan,Maxima,2004,Y,55-65,36.666666666666664,38527.86666666667,-15112.133333333331,-15112.133333333331,-15112.133333333331,1992,2015,1,26,0,1.3922390373720839,28.65709090909091,38527.86666666666,53640.0
20,23,935596,1999-05-01,OH,500/1000,1000,1711.72,0,463678,FEMALE,JD,tech-support,base-jumping,wife,0,0,2015-01-13,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbrook,2886 Tree Ridge,21,3,NO,2,2,NO,63250.0,5750.0,11500.0,46000,Chevrolet,Tahoe,2002,Y,<25,1.6666666666666667,2852.866666666667,-60397.13333333333,-60397.13333333333,-60397.13333333333,1999,2015,1,13,1,22.170682120907625,1027.032,2852.866666666667,63250.0
461,57,737593,1997-12-19,IL,100/300,500,865.33,7000000,615220,FEMALE,High School,farming-fishing,golf,own-child,0,0,2015-01-14,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Hillsdale,5236 Weaver Drive,7,3,NO,0,1,Unknown,59040.0,9840.0,9840.0,39360,Dodge,RAM,1995,N,55-65,38.416666666666664,33243.09416666667,-25796.90583333333,-25796.90583333333,-25796.90583333333,1997,2015,1,14,2,1.7760079643609186,22.5248590021692,33243.09416666667,0.0
208,36,812025,2000-06-18,IL,250/500,500,1153.49,0,432711,MALE,Associate,craft-repair,base-jumping,other-relative,0,0,2015-02-22,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Arlington,5862 Apache Ridge,16,3,YES,1,0,YES,50500.0,10100.0,5050.0,35350,Accura,TL,2004,N,35-45,17.333333333333332,19993.826666666668,-30506.173333333332,-30506.173333333332,-30506.173333333332,2000,2015,2,22,6,2.5257796239772676,66.5475,19993.826666666664,0.0
279,43,168151,1995-04-24,OH,500/1000,2000,1281.25,0,463583,MALE,Associate,machine-op-inspct,cross-fit,other-relative,0,0,2015-01-17,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,Columbus,7859 4th Ridge,13,1,YES,0,1,NO,57690.0,6410.0,12820.0,38460,Mercedes,C300,2010,Y,35-45,23.25,29789.0625,-27900.9375,-27900.9375,-27900.9375,1995,2015,1,17,5,1.9366168371361132,55.10752688172043,29789.0625,57690.0
244,40,594739,2006-06-16,IL,100/300,500,1342.8,0,439502,FEMALE,MD,sales,base-jumping,husband,0,0,2015-02-02,Vehicle Theft,Unknown,Trivial Damage,Police,NY,Springfield,6259 Weaver St,2,1,YES,1,3,YES,5940.0,660.0,660.0,4620,Toyota,Camry,2014,N,35-45,20.333333333333332,27303.6,21363.6,21363.6,21363.6,2006,2015,2,2,0,0.21755372917856988,66.03934426229509,27303.6,0.0
134,30,843227,2007-09-28,OH,250/500,2000,1443.32,0,613287,FEMALE,PhD,exec-managerial,dancing,unmarried,0,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbend,9980 Lincoln Ave,19,3,Unknown,0,2,YES,47790.0,5310.0,5310.0,37170,Suburu,Impreza,1995,Y,25-35,11.166666666666666,16117.073333333332,-31672.926666666666,-31672.926666666666,-31672.926666666666,2007,2015,1,7,2,2.965178541513534,129.25253731343284,16117.073333333332,47790.0
122,29,283925,1991-11-21,OH,250/500,1000,1629.94,0,620104,FEMALE,Masters,priv-house-serv,skydiving,other-relative,0,-47100,2015-02-02,Parked Car,Unknown,Trivial Damage,None,SC,Riverwood,7828 Cherokee Ave,17,1,Unknown,0,1,NO,3850.0,350.0,350.0,3150,Dodge,Neon,2014,N,25-35,10.166666666666666,16571.056666666667,12721.056666666667,12721.056666666667,12721.056666666667,1991,2015,2,2,0,0.23233280034244447,160.32196721311476,16571.056666666667,0.0
156,31,475588,1996-09-21,IL,100/300,2000,1134.08,0,446895,MALE,PhD,other-service,reading,husband,0,0,2015-02-07,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,Arlington,5812 Oak St,3,1,Unknown,2,0,Unknown,59000.0,5900.0,5900.0,47200,Ford,Fusion,2013,Y,25-35,13.0,14743.039999999999,-44256.96,-44256.96,-44256.96,1996,2015,2,7,5,4.001888348671645,87.23692307692308,14743.039999999999,59000.0
232,43,751905,2001-05-16,OH,250/500,500,1483.91,8000000,431531,MALE,College,machine-op-inspct,golf,husband,0,-33600,2015-01-18,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NY,Arlington,2318 Washington Hwy,17,3,NO,0,1,Unknown,70600.0,7060.0,14120.0,49420,Volkswagen,Passat,2013,Y,35-45,19.333333333333332,28688.92666666667,-41911.073333333334,-41911.073333333334,-41911.073333333334,2001,2015,1,18,6,2.460879795898022,76.75396551724138,28688.926666666666,70600.0
244,40,226725,1999-08-11,IN,500/1000,2000,1304.67,7000000,605408,MALE,Masters,armed-forces,base-jumping,other-relative,0,-45000,2015-01-10,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Hillsdale,8809 Flute St,5,3,Unknown,1,1,Unknown,61490.0,5590.0,11180.0,44720,Dodge,RAM,2001,N,35-45,20.333333333333332,26528.29,-34961.71,-34961.71,-34961.71,1999,2015,1,10,5,2.317902887822773,64.16409836065574,26528.29,0.0
84,30,942504,2003-06-16,IL,500/1000,2000,1035.79,0,457551,FEMALE,MD,protective-serv,kayaking,wife,44400,-51500,2015-01-30,Single Vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,3184 Oak Ave,9,1,NO,1,0,YES,57640.0,5240.0,10480.0,41920,Volkswagen,Passat,2010,N,25-35,7.0,7250.53,-50389.47,-50389.47,-50389.47,2003,2015,1,30,4,7.949763672448773,147.97,7250.53,0.0
394,57,395572,1999-03-30,IL,250/500,500,1401.2,0,619892,FEMALE,High School,craft-repair,movies,own-child,51500,0,2015-01-25,Vehicle Theft,Unknown,Trivial Damage,Police,NC,Hillsdale,6493 Lincoln Lane,9,1,NO,1,0,NO,6890.0,1060.0,1060.0,4770,Audi,A5,1999,N,55-65,32.833333333333336,46006.066666666666,39116.066666666666,39116.066666666666,39116.066666666666,1999,2015,1,25,6,0.1497628573622899,42.676142131979695,46006.06666666667,0.0
246,45,889883,1999-02-03,IL,250/500,1000,1665.45,0,445853,MALE,JD,machine-op-inspct,hiking,wife,34400,-33100,2015-01-29,Multi-vehicle Collision,Side Collision,Major Damage,Fire,PA,Columbus,7162 Maple Ave,9,3,Unknown,2,2,Unknown,53280.0,11840.0,5920.0,35520,Toyota,Camry,2006,Y,45-55,20.5,34141.725,-19138.275,-19138.275,-19138.275,1999,2015,1,29,3,1.5605538384484088,81.24146341463415,34141.725,53280.0
35,29,818167,2011-08-25,IN,500/1000,2000,653.66,0,475483,FEMALE,JD,handlers-cleaners,video-games,unmarried,52100,-46900,2015-02-24,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Springfield,5455 Tree Ridge,22,3,NO,0,0,Unknown,78300.0,15660.0,7830.0,54810,BMW,X5,2009,N,25-35,2.9166666666666665,1906.5083333333332,-76393.49166666667,-76393.49166666667,-76393.49166666667,2011,2015,2,24,1,41.06984408670301,224.112,1906.5083333333332,0.0
156,37,277767,2010-06-28,OH,100/300,500,1080.13,0,606290,MALE,Associate,protective-serv,reading,other-relative,0,-61000,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,PA,Springfield,5778 Pine Ridge,15,3,YES,0,3,NO,41490.0,4610.0,4610.0,32270,Nissan,Pathfinder,2001,N,35-45,13.0,14041.69,-27448.309999999998,-27448.309999999998,-27448.309999999998,2010,2015,1,4,6,2.954772538063438,83.08692307692309,14041.690000000002,0.0
195,36,842618,2001-11-06,IN,100/300,2000,1346.18,0,611852,FEMALE,Associate,machine-op-inspct,camping,wife,57800,-53300,2015-02-25,Multi-vehicle Collision,Front Collision,Total Loss,Fire,SC,Hillsdale,3797 Solo Lane,14,3,YES,2,3,YES,68970.0,12540.0,6270.0,50160,Chevrolet,Tahoe,2007,N,35-45,16.25,21875.425,-47094.575,-47094.575,-47094.575,2001,2015,2,25,2,3.1528530302839832,82.84184615384616,21875.425,0.0
369,55,577810,2013-04-15,OH,250/500,2000,1589.54,0,444734,MALE,College,handlers-cleaners,camping,husband,55400,0,2015-01-27,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,VA,Arlington,9373 Pine Hwy,6,3,Unknown,2,0,YES,85300.0,17060.0,8530.0,59710,Toyota,Highlander,2003,N,55-65,30.75,48878.355,-36421.645,-36421.645,-36421.645,2013,2015,1,27,1,1.7451487473340703,51.69235772357723,48878.354999999996,0.0
271,40,873114,1995-12-07,IL,100/300,1000,1251.65,0,433683,FEMALE,Associate,other-service,camping,wife,71200,0,2015-02-19,Parked Car,Unknown,Minor Damage,None,NY,Hillsdale,1365 Francis Ave,6,1,NO,0,0,NO,3080.0,560.0,280.0,2240,Audi,A3,2012,N,35-45,22.583333333333332,28266.42916666667,25186.42916666667,25186.42916666667,25186.42916666667,1995,2015,2,19,3,0.1089631796729424,55.42361623616237,28266.42916666667,0.0
332,47,994538,1991-11-01,IL,100/300,2000,1083.01,0,448882,MALE,MD,craft-repair,paintball,other-relative,91900,0,2015-01-31,Multi-vehicle Collision,Front Collision,Major Damage,Police,WV,Arlington,9239 Washington Ridge,22,4,YES,2,0,Unknown,71760.0,11040.0,11040.0,49680,Jeep,Grand Cherokee,2010,Y,45-55,27.666666666666668,29963.276666666665,-41796.723333333335,-41796.723333333335,-41796.723333333335,1991,2015,1,31,5,2.3949316624583674,39.14493975903614,29963.27666666667,71760.0
107,26,727792,2014-05-19,OH,100/300,500,974.59,0,466838,FEMALE,JD,armed-forces,skydiving,wife,62800,0,2015-01-18,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Arlington,3416 Washington Drive,14,3,Unknown,1,0,NO,59700.0,11940.0,11940.0,35820,Nissan,Ultima,2002,N,25-35,8.916666666666666,8690.094166666668,-51009.90583333333,-51009.90583333333,-51009.90583333333,2014,2015,1,18,6,6.869891033977096,109.29981308411216,8690.094166666666,0.0
217,39,522506,1992-03-15,IL,500/1000,2000,1399.85,0,605490,FEMALE,Masters,other-service,skydiving,other-relative,49900,-19800,2015-01-10,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,1923 2nd Hwy,16,3,NO,0,2,Unknown,64920.0,10820.0,10820.0,43280,Ford,Fusion,1997,N,35-45,18.083333333333332,25313.954166666663,-39606.04583333334,-39606.04583333334,-39606.04583333334,1992,2015,1,10,5,2.564593408543279,77.4110599078341,25313.954166666663,0.0
243,43,367595,2006-02-03,IN,500/1000,500,1307.74,0,466137,FEMALE,Associate,machine-op-inspct,board-games,own-child,0,-75700,2015-01-28,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Riverwood,6451 1st Hwy,10,3,Unknown,0,1,NO,37530.0,4170.0,4170.0,29190,Jeep,Wrangler,2008,N,35-45,20.25,26481.735,-11048.265,-11048.265,-11048.265,2006,2015,1,28,2,1.4172032157258578,64.57975308641976,26481.735,0.0
296,42,586104,2003-03-16,IN,250/500,2000,1219.27,0,466970,MALE,Associate,tech-support,paintball,husband,53100,-63400,2015-02-16,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Columbus,1267 Francis Hwy,9,3,YES,1,2,NO,64080.0,7120.0,7120.0,49840,Saab,93,2012,N,35-45,24.666666666666668,30075.326666666668,-34004.67333333333,-34004.67333333333,-34004.67333333333,2003,2015,2,16,0,2.1306501741516133,49.42986486486486,30075.326666666668,0.0
264,41,424862,2002-10-16,OH,100/300,500,1411.3,0,474801,MALE,PhD,prof-specialty,cross-fit,unmarried,55600,0,2015-02-08,Single Vehicle Collision,Rear Collision,Minor Damage,Other,PA,Northbrook,4158 Washington Lane,4,1,NO,1,0,Unknown,60390.0,10980.0,5490.0,43920,BMW,M5,2004,Y,35-45,22.0,31048.6,-29341.4,-29341.4,-29341.4,2002,2015,2,8,6,1.9450152341812514,64.14999999999999,31048.6,60390.0
108,33,512813,1990-01-27,IL,100/300,2000,694.45,0,450703,FEMALE,JD,armed-forces,exercise,not-in-family,0,0,2015-01-20,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Northbend,3796 Cherokee Drive,6,3,Unknown,0,1,YES,64350.0,5850.0,11700.0,46800,Nissan,Pathfinder,2011,Y,25-35,9.0,6250.05,-58099.95,-58099.95,-58099.95,1990,2015,1,20,1,10.295917632658938,77.16111111111111,6250.05,64350.0
32,38,356768,2010-03-11,IL,100/300,500,1006.77,6000000,478172,FEMALE,College,other-service,sleeping,own-child,0,0,2015-02-06,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,7434 Oak Hwy,15,3,YES,2,1,YES,70900.0,14180.0,7090.0,49630,BMW,X6,1997,N,35-45,2.6666666666666665,2684.72,-68215.28,-68215.28,-68215.28,2010,2015,2,6,4,26.408713012902652,377.53875,2684.72,0.0
259,39,330506,1995-09-19,OH,250/500,1000,1422.36,0,604668,FEMALE,JD,craft-repair,movies,unmarried,0,-83900,2015-01-24,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,PA,Columbus,5178 Weaver Hwy,12,3,NO,1,3,Unknown,46560.0,7760.0,7760.0,31040,Nissan,Ultima,2012,N,35-45,21.583333333333332,30699.269999999997,-15860.730000000003,-15860.730000000003,-15860.730000000003,1995,2015,1,24,5,1.516648441477599,65.90084942084943,30699.269999999997,0.0
186,33,779075,2010-02-27,IN,100/300,1000,1348.32,0,469429,FEMALE,Associate,craft-repair,cross-fit,wife,37600,-37600,2015-01-14,Vehicle Theft,Unknown,Trivial Damage,Police,NY,Arlington,8477 Francis Hwy,3,1,NO,2,1,Unknown,4730.0,860.0,860.0,3010,Chevrolet,Malibu,2013,Y,25-35,15.5,20898.96,16168.96,16168.96,16168.96,2010,2015,1,14,2,0.2263270516810406,86.98838709677419,20898.96,4730.0
201,40,799501,1991-12-28,OH,250/500,2000,1315.56,0,471806,FEMALE,PhD,transport-moving,video-games,not-in-family,0,0,2015-02-18,Vehicle Theft,Unknown,Minor Damage,Police,SC,Northbrook,7693 Britain Lane,14,1,YES,0,0,YES,6820.0,1240.0,1240.0,4340,Jeep,Grand Cherokee,2003,N,35-45,16.75,22035.629999999997,15215.629999999997,15215.629999999997,15215.629999999997,1991,2015,2,18,2,0.3094987527018742,78.54089552238806,22035.629999999997,0.0
436,58,987905,2002-04-30,OH,250/500,2000,1407.01,5000000,475705,MALE,PhD,tech-support,sleeping,other-relative,47400,-27600,2015-01-10,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Riverwood,3658 Rock Drive,10,1,Unknown,0,2,Unknown,59900.0,11980.0,5990.0,41930,BMW,X5,1997,Y,55-65,36.333333333333336,51121.363333333335,-8778.636666666665,-8778.636666666665,-8778.636666666665,2002,2015,1,10,5,1.1717214896916222,38.72504587155963,51121.363333333335,59900.0
189,36,967756,2007-04-28,OH,250/500,2000,1388.58,0,459122,FEMALE,MD,priv-house-serv,basketball,own-child,0,-49400,2015-02-13,Multi-vehicle Collision,Side Collision,Major Damage,Police,WV,Riverwood,2617 Andromedia Drive,17,3,Unknown,1,3,YES,79560.0,13260.0,13260.0,53040,Ford,Escape,2009,N,35-45,15.75,21870.135,-57689.865000000005,-57689.865000000005,-57689.865000000005,2007,2015,2,13,4,3.637837626516709,88.16380952380952,21870.135,0.0
105,33,830414,1996-07-08,IL,500/1000,500,1310.76,0,476737,FEMALE,High School,adm-clerical,kayaking,not-in-family,0,-40900,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,Northbrook,9279 Oak Hwy,8,1,YES,0,1,Unknown,70290.0,12780.0,6390.0,51120,Accura,MDX,2008,N,25-35,8.75,11469.15,-58820.85,-58820.85,-58820.85,1996,2015,2,17,1,6.128614587829089,149.80114285714285,11469.15,0.0
163,31,127313,2002-04-01,IN,100/300,1000,1004.63,6000000,460359,MALE,JD,priv-house-serv,hiking,not-in-family,26900,0,2015-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,SC,Hillsdale,3439 Andromedia Hwy,14,3,YES,2,0,NO,63910.0,5810.0,11620.0,46480,Suburu,Forrestor,1999,N,25-35,13.583333333333334,13646.224166666667,-50263.77583333333,-50263.77583333333,-50263.77583333333,2002,2015,1,7,2,4.683346779258658,73.96049079754602,13646.224166666667,0.0
219,40,786957,2006-10-29,OH,100/300,500,1134.91,0,452735,FEMALE,Associate,transport-moving,golf,not-in-family,68700,0,2015-01-29,Vehicle Theft,Unknown,Trivial Damage,None,SC,Riverwood,5901 Elm Drive,6,1,Unknown,1,0,NO,6400.0,640.0,640.0,5120,Toyota,Camry,1997,N,35-45,18.25,20712.107500000002,14312.107500000002,14312.107500000002,14312.107500000002,2006,2015,1,29,3,0.3089980099803943,62.1868493150685,20712.107500000002,0.0
88,25,332892,2007-10-25,IN,250/500,1000,1194.0,0,613583,FEMALE,JD,handlers-cleaners,movies,husband,0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Northbrook,3982 Washington Hwy,6,1,YES,1,2,YES,66780.0,7420.0,7420.0,51940,Ford,Escape,2013,Y,25-35,7.333333333333333,8756.0,-58024.0,-58024.0,-58024.0,2007,2015,2,13,4,7.6267702147099135,162.8181818181818,8756.0,66780.0
